track_name,artist_name,album_name,release_date,track_id,spotify_url,mood_keywords
Scary Piano Atmosphere Drone,Bobby Cole,Your Deepest Nightmares: Scary Horror Music,2018-10-29,5KOwuaBryEiNnYQl2ze64d,https://open.spotify.com/track/5KOwuaBryEiNnYQl2ze64d,shadowy suspenseful enigmatic
The Mystery of the Enchanted Garden,The Vault of Ambience,The Mystery of the Enchanted Garden,2023-02-08,3QEPGr6AmNXQGwGZNEINrE,https://open.spotify.com/track/3QEPGr6AmNXQGwGZNEINrE,shadowy suspenseful enigmatic
"Gothic Lands (exploration, ambient, suspense)",Tabletop Rpg Music,Tabletop RPG Music: Volume 5,2021-08-31,6wv3e2ePHYuyNPZvFU1qCP,https://open.spotify.com/track/6wv3e2ePHYuyNPZvFU1qCP,shadowy suspenseful enigmatic
Ambient Tension,David Johanns,Ambient Tension: Deep Relaxation,2015-01-03,2BQpSEzo6YMiDYzteel7jS,https://open.spotify.com/track/2BQpSEzo6YMiDYzteel7jS,shadowy suspenseful enigmatic
Eldritch Prophecy (spooky ambience),Tabletop Rpg Music,Tabletop RPG Music: Volume 2,2021-01-04,3cprq30cfrZMcdSqGqUvYI,https://open.spotify.com/track/3cprq30cfrZMcdSqGqUvYI,shadowy suspenseful enigmatic
"Enchanted Lands, Vol. III",The Guild of Ambience,"Enchanted Lands, Vol. III",2023-04-12,3j7oDdoLkzadDjvukuKmz9,https://open.spotify.com/track/3j7oDdoLkzadDjvukuKmz9,shadowy suspenseful enigmatic
Shivering Expanse (suspenceful ambience),Tabletop Rpg Music,Tabletop RPG Music: Volume 2,2021-01-04,5wZPLODS7toYMrSqZE0teT,https://open.spotify.com/track/5wZPLODS7toYMrSqZE0teT,shadowy suspenseful enigmatic
Dark Gothic Ambient,Myers Music,Dark Gothic Ambient,2023-10-31,2ws6kNhcXQTuunftYY1ZI6,https://open.spotify.com/track/2ws6kNhcXQTuunftYY1ZI6,shadowy suspenseful enigmatic
Haunted Dungeon,Ambient Realms,"Massive Ambient Music, Vol.1",2015-03-16,54ii7InC79rT0l5lo3bn8R,https://open.spotify.com/track/54ii7InC79rT0l5lo3bn8R,shadowy suspenseful enigmatic
Mystery Forest,Bjørn Lynne,Return to Witchwood,2004-07-13,0XnWtArC2YqRMGtA8XuqVT,https://open.spotify.com/track/0XnWtArC2YqRMGtA8XuqVT,shadowy suspenseful enigmatic
Myst-Eries,Rob Westwood,Solstice (Original Soundtrack),2015-12-22,6aSK8wjlLPE8H3mlBtlAzw,https://open.spotify.com/track/6aSK8wjlLPE8H3mlBtlAzw,shadowy suspenseful enigmatic
Spooky Forest,Scary Halloween Night Ambient,"Dark Background Music for Scary Halloween Night: Creepy Sounds, Demonic Vibe, Spooky Forest, Haunted Soul",2021-10-13,3JLFgs1cia7EmvhP7YDaXv,https://open.spotify.com/track/3JLFgs1cia7EmvhP7YDaXv,shadowy suspenseful enigmatic
Echoes,Elemental SoundWorks,Haunting,2022-10-21,4ZbuyD1XU7ZZo1qzIrG5uC,https://open.spotify.com/track/4ZbuyD1XU7ZZo1qzIrG5uC,shadowy suspenseful enigmatic
(Ambience III),Phoenix Glendinning,Leaving Lyndow (Original Soundtrack),2017-02-08,1yfXp4b2nyOHHPO16tTg2H,https://open.spotify.com/track/1yfXp4b2nyOHHPO16tTg2H,shadowy suspenseful enigmatic
Dark Smooth Chord,Joel Fausto & Illusion Orchestra,Illusion Orchestra At The Gloomy Club,2013,3HqwLukp5KGSfBOEkhZ2a3,https://open.spotify.com/track/3HqwLukp5KGSfBOEkhZ2a3,shadowy suspenseful enigmatic
Welcome,Jon Everist,Necropolis Original Soundtrack,2016-07-12,77j60CaWgkQEIXy0Ff6Ypz,https://open.spotify.com/track/77j60CaWgkQEIXy0Ff6Ypz,shadowy suspenseful enigmatic
Creepy Forest,Vince De Vera & Jason Garner,Don't Starve (Original Soundtrack),2013-04-23,78jtQYi608Ty9SjufzQ4PW,https://open.spotify.com/track/78jtQYi608Ty9SjufzQ4PW,shadowy suspenseful enigmatic
Ambient Instrumental Theme,Sexy Erotic Halloween,"Evil Music - Mysterious, Macabre Ambient",2019-06-11,3taOUSp6gNsGP4Y1VTjMzy,https://open.spotify.com/track/3taOUSp6gNsGP4Y1VTjMzy,shadowy suspenseful enigmatic
Creepy Soundscapes,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,6h9yPo4uEVgMAJ8HASVFVI,https://open.spotify.com/track/6h9yPo4uEVgMAJ8HASVFVI,shadowy suspenseful enigmatic
Ambience Fantasy Music,Ambience Fantasy,Fantasy Lullaby Music: 22 Enchanted Majestic Orchestral Tracks,2022-07-08,4c6b7HslhwMZTOS2r7UY9c,https://open.spotify.com/track/4c6b7HslhwMZTOS2r7UY9c,shadowy suspenseful enigmatic
Dark Ambient Horror,Horror Music,Alien Abduction,2022-03-16,4hEhhIgE31SAhMvuN7cZyH,https://open.spotify.com/track/4hEhhIgE31SAhMvuN7cZyH,shadowy suspenseful enigmatic
Druid Forest,Ambient Realms,"Massive Ambient Music, Vol.3",2016-01-14,0jDJix6qwCRyPLiybcCd8K,https://open.spotify.com/track/0jDJix6qwCRyPLiybcCd8K,shadowy suspenseful enigmatic
Dark Occult Ambient,Myers Music,Dark Occult Ambient,2024-02-22,4NTZNQMznuyO0OAi8AWpVn,https://open.spotify.com/track/4NTZNQMznuyO0OAi8AWpVn,shadowy suspenseful enigmatic
Bridge of Despair,Ambient Realms,"Massive Ambient Music, Vol. 4",2016-08-18,3r1U04ORFZiBPt6mVfMXJW,https://open.spotify.com/track/3r1U04ORFZiBPt6mVfMXJW,shadowy suspenseful enigmatic
Atmospheric Background,Space Radiance,Ambient Space Music,2019-11-03,7yvgHgfDy9kp9aeon8SdsW,https://open.spotify.com/track/7yvgHgfDy9kp9aeon8SdsW,shadowy suspenseful enigmatic
Enigma - Instrumental,PYLOT,Solai,2019-03-21,0NwuhSHIXTb3l5dFYoCwD5,https://open.spotify.com/track/0NwuhSHIXTb3l5dFYoCwD5,shadowy suspenseful enigmatic
"The Tomb (ambient, suspense, exploration)",Tabletop Rpg Music,Tabletop RPG Music: Volume 4,2021-06-14,0p9dvxUM8Jm1EVW8ox8ber,https://open.spotify.com/track/0p9dvxUM8Jm1EVW8ox8ber,shadowy suspenseful enigmatic
Ambient Background,AndrisMusic,Relaxation Albums,2021-02-24,48Ya0OxSFUsftxDh24Yg68,https://open.spotify.com/track/48Ya0OxSFUsftxDh24Yg68,shadowy suspenseful enigmatic
The Shadows of the Forgotten Realm,The Vault of Ambience,Enchanted Chronicles,2023-09-10,2wtZ2XWl6sa56JssKjv9Pe,https://open.spotify.com/track/2wtZ2XWl6sa56JssKjv9Pe,shadowy suspenseful enigmatic
Dark Forest (DnD Music),Dungeons & Dragons Atmospheres,Medieval DnD,2022-02-13,0VeKksUaC9bbi87CkGruL2,https://open.spotify.com/track/0VeKksUaC9bbi87CkGruL2,shadowy suspenseful enigmatic
Dwelling,Adam Hurst,Dwelling,2007-01-01,21ebEMDYnD4alRKhwTSx9P,https://open.spotify.com/track/21ebEMDYnD4alRKhwTSx9P,shadowy suspenseful enigmatic
Ambientic,Dream Diver,Immersive Sleep Sounds,2023-02-17,0UbKid6AEBz6U4qUf72LJg,https://open.spotify.com/track/0UbKid6AEBz6U4qUf72LJg,shadowy suspenseful enigmatic
Ritual,Adam Hurst,View from Within,2011-12-02,5bkvGegMVXMuOKFGK4iQRq,https://open.spotify.com/track/5bkvGegMVXMuOKFGK4iQRq,shadowy suspenseful enigmatic
Haunted by Whispers,Dead Melodies,The Foundations of Ruin,2018-05-08,5wY6O31XN7CfvJ0uJm30Zn,https://open.spotify.com/track/5wY6O31XN7CfvJ0uJm30Zn,shadowy suspenseful enigmatic
Alone in the Dark Rainy Woods,Horror Music Collection,Haunted Forest Ambience: Creepy Halloween Music full of Scary Sound Effects and Spooky Noises,2021-10-25,1pOz9IJmEVLUlOwi22lFVF,https://open.spotify.com/track/1pOz9IJmEVLUlOwi22lFVF,shadowy suspenseful enigmatic
Dark Mystery,Eitan Epstein Music,"Cinematic Piano Suspense, Vol. 1",2022-07-11,5Kzhes8jZx3Z7N1rFvvb93,https://open.spotify.com/track/5Kzhes8jZx3Z7N1rFvvb93,shadowy suspenseful enigmatic
Astral Plane,Ambient Realms,"Massive Ambient Music, Vol.1",2015-03-16,0TyL5MJ6dozPvQqIIGszCN,https://open.spotify.com/track/0TyL5MJ6dozPvQqIIGszCN,shadowy suspenseful enigmatic
Scary Atmosphere,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,3jQZGOMBLkTYY7beFwubax,https://open.spotify.com/track/3jQZGOMBLkTYY7beFwubax,shadowy suspenseful enigmatic
Dark Ambient RPG Session (Gloomy Music),Dark RPG Music,Dungeons and Catacombs Dark Music,2018-03-19,490TosaisomWMCbD38zaMU,https://open.spotify.com/track/490TosaisomWMCbD38zaMU,shadowy suspenseful enigmatic
Emotional Ambient,AShamaluevMusic,Emotional Ambient,2019-07-18,3jgl9nSnstp1bIsdpvd8AS,https://open.spotify.com/track/3jgl9nSnstp1bIsdpvd8AS,shadowy suspenseful enigmatic
The Haunting,Ambient Realms,"Massive Ambient Music, Vol. 2",2015-02-23,5jcW2Cx6W9y3wDa8iGvg24,https://open.spotify.com/track/5jcW2Cx6W9y3wDa8iGvg24,shadowy suspenseful enigmatic
Suspenseful Movie Soundscape 4 (E),Royalty Free Music & Sound Effect Factory,"#1 Ambient Soundscapes, Movie Soundtracks, & Sound Effects Vol. 2",2013-03-05,0E2Ym4qiRwTofSfXpQ4IQ6,https://open.spotify.com/track/0E2Ym4qiRwTofSfXpQ4IQ6,shadowy suspenseful enigmatic
Haunting Halls,Ambient Realms,"Massive Ambient Music, Vol.1",2015-03-16,1bz5aPOiiOxUbi0tFIXOlg,https://open.spotify.com/track/1bz5aPOiiOxUbi0tFIXOlg,shadowy suspenseful enigmatic
Cinematic Ambient Corporate Inspiring Emotional,Romansenykmusic,Soft Cinematic Soundtracks,2020-03-19,009zm4nS6Bl2GtHt2iitDA,https://open.spotify.com/track/009zm4nS6Bl2GtHt2iitDA,shadowy suspenseful enigmatic
Ambient Dark Academia,Study Music Project,Final Chapter,2025-05-08,3BbMVWHGffeDb0nsTrYCxr,https://open.spotify.com/track/3BbMVWHGffeDb0nsTrYCxr,shadowy suspenseful enigmatic
Shadows in Dreams,Dream Presence,Relaxing Flute Melodies,2022-12-19,6x0Uxk5S2B3u5ypAGvilTP,https://open.spotify.com/track/6x0Uxk5S2B3u5ypAGvilTP,shadowy suspenseful enigmatic
Night Shadows,The Vault of Ambience,Enchanted Chronicles,2023-09-10,1oZVIrmfStOjq3PdjSadpj,https://open.spotify.com/track/1oZVIrmfStOjq3PdjSadpj,shadowy suspenseful enigmatic
Ambient Space Music,Space Radiance,Ambient Space Music,2019-11-03,1MvWbV6ZmTkv4iMuHM7RUw,https://open.spotify.com/track/1MvWbV6ZmTkv4iMuHM7RUw,shadowy suspenseful enigmatic
Ambient,Peaceful Piano Keys,Dreamy Piano,2022-07-14,2q2Rdqs3Seh0dkZUtrPKcW,https://open.spotify.com/track/2q2Rdqs3Seh0dkZUtrPKcW,shadowy suspenseful enigmatic
"Dark Spaces (suspense, exploration)",Tabletop Rpg Music,Tabletop RPG Music: Volume 5,2021-08-31,09cYtN2ZtJLGmocztwFqjH,https://open.spotify.com/track/09cYtN2ZtJLGmocztwFqjH,shadowy suspenseful enigmatic
Cozy Tavern,The Vault of Ambience,Cozy Tavern,2022-10-01,1tn98JThfdbMhAFP5HHhxA,https://open.spotify.com/track/1tn98JThfdbMhAFP5HHhxA,shadowy suspenseful enigmatic
Ethereal Forest Dreamscape,Nature Sounds for Sleep and Relaxation,Dreamy Forest Music,2024-04-25,7LJQwsQ03uqOzE6cPCHFJm,https://open.spotify.com/track/7LJQwsQ03uqOzE6cPCHFJm,shadowy suspenseful enigmatic
Atmospheric Inspiring Piano,DS Productions,Atmospheric Inspiring Piano,2020-11-02,606lhKCyXEYsHgdoutrLxv,https://open.spotify.com/track/606lhKCyXEYsHgdoutrLxv,shadowy suspenseful enigmatic
Dark Halls,Ambient Realms,"Massive Ambient Music, Vol.1",2015-03-16,5036QG2w0Ew2AyEHNZmB8e,https://open.spotify.com/track/5036QG2w0Ew2AyEHNZmB8e,shadowy suspenseful enigmatic
"Soundscape III: Mystery, Soundscape IV: Virtual Shaman",Jay Tholen,"Hypnospace Outlaw Original Soundtrack, Vol. 1",2019-03-12,5qMWOmK5IM3Q7BHcUQaf3k,https://open.spotify.com/track/5qMWOmK5IM3Q7BHcUQaf3k,shadowy suspenseful enigmatic
"Evil's Approach (suspense, ambient, exploration)",Tabletop Rpg Music,Tabletop RPG Music: Volume 5,2021-08-31,0yotehfWmAaF3rrAgJTGV0,https://open.spotify.com/track/0yotehfWmAaF3rrAgJTGV0,shadowy suspenseful enigmatic
Hypnotic Ambient Music,Mystic Background Music Masters,"111 Hypnotic Music for Lucid Dreams: Mindfulness & Self Hypnosis, REM Sleep Music Dream Cycle, Hypnotherapy, Pure Meditation Music Sessions",2016-09-19,2TsR7cJqul3ezT4cOgqfQD,https://open.spotify.com/track/2TsR7cJqul3ezT4cOgqfQD,shadowy suspenseful enigmatic
Dark Ethnic Suspense,Allen Grey,Suspense & Mystery,2022-05-27,5YzACHX3W0ochmQooMzyDr,https://open.spotify.com/track/5YzACHX3W0ochmQooMzyDr,shadowy suspenseful enigmatic
An Ominous Light,Shadow's Symphony,Beneath the Dark,2013-12-06,7jaViddyD1x8FMwkqUNJ5H,https://open.spotify.com/track/7jaViddyD1x8FMwkqUNJ5H,shadowy suspenseful enigmatic
Suspenseful Mystery Investigation,RealTunesStudio,Suspenseful Mystery Investigation,2022-07-18,3X2B80dLkqXcyPjKHUvzrr,https://open.spotify.com/track/3X2B80dLkqXcyPjKHUvzrr,shadowy suspenseful enigmatic
Dreamy Ambient Music For Sleep,Ambient Music Therapy,Dreamy Ambient Music For Sleep,2009-01-01,1HfRKGvJlPPl6DZlUOxITg,https://open.spotify.com/track/1HfRKGvJlPPl6DZlUOxITg,shadowy suspenseful enigmatic
Beautiful Ambient Cinematic Emotional,Romansenykmusic,Soft Cinematic Soundtracks,2020-03-19,0fA7ULakndESrgGw7QYHY4,https://open.spotify.com/track/0fA7ULakndESrgGw7QYHY4,shadowy suspenseful enigmatic
Dark Ambiance (Dark Dungeon RPG),Dark RPG Music,Dungeons and Catacombs Dark Music,2018-03-19,3F6VcTZ41QLQj2rgJgtOD3,https://open.spotify.com/track/3F6VcTZ41QLQj2rgJgtOD3,shadowy suspenseful enigmatic
Ambient Fantasy Music,Ambience Fantasy,Ambient Fantasy Music - Ambience Sound Machine,2022-07-12,4RC0807HkTl29Old0lnFyD,https://open.spotify.com/track/4RC0807HkTl29Old0lnFyD,shadowy suspenseful enigmatic
Suspense Background Music,Power Music Factory,Power Music Factory,2020-10-15,1Llg4JaMVMTt0XkSOdsgBp,https://open.spotify.com/track/1Llg4JaMVMTt0XkSOdsgBp,shadowy suspenseful enigmatic
Enigma Variations IX (Epic Trailer Version),Hidden Citizens,"Revivals, Vol. 2 (Epic Trailer Version)",2020-02-14,6OJbfyLQa7xLB9q5LwfQgB,https://open.spotify.com/track/6OJbfyLQa7xLB9q5LwfQgB,shadowy suspenseful enigmatic
Ambient Cinematic Score,Romansenykmusic,Soft Cinematic Soundtracks,2020-03-19,5k8NwGYULYO9qGVWAzjFPu,https://open.spotify.com/track/5k8NwGYULYO9qGVWAzjFPu,shadowy suspenseful enigmatic
Dark Magical Forest,Ambient Realms,"Massive Ambient Music, Vol. 8",2021-04-02,2lSFC0mxEe6bgDYXf2ajPR,https://open.spotify.com/track/2lSFC0mxEe6bgDYXf2ajPR,shadowy suspenseful enigmatic
Deep Suspence,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,54mTvoP1xsKruVs3FiMsIW,https://open.spotify.com/track/54mTvoP1xsKruVs3FiMsIW,shadowy suspenseful enigmatic
Paranormal Events,Ambience Mastery,Gothic Horror Ambience,2022-11-26,6txQvIunYXRKG5GVq7ekIt,https://open.spotify.com/track/6txQvIunYXRKG5GVq7ekIt,shadowy suspenseful enigmatic
Abandoned Castle,Background Music Attention,"Gothic, Atmospheric, Dark Ambient",2020-01-13,02uHvYy2Ly0bsjUyfoVhtl,https://open.spotify.com/track/02uHvYy2Ly0bsjUyfoVhtl,shadowy suspenseful enigmatic
Soft Ambient Chill - Instrumental Chill,Gaming Music,Chill Music For Gaming Background BGM (Chill Gaming Music BGM),2022-11-18,0WpXbWMKwccAYNGxYH2JSz,https://open.spotify.com/track/0WpXbWMKwccAYNGxYH2JSz,shadowy suspenseful enigmatic
"Otherworld (ambient, suspense, exploration)",Tabletop Rpg Music,Tabletop RPG Music: Volume 8,2022-02-26,1WTwsRYtfXBWy7LXrK64AX,https://open.spotify.com/track/1WTwsRYtfXBWy7LXrK64AX,shadowy suspenseful enigmatic
Apparition,Adam Hurst,The Secret,2011-06-10,3cd04HimuqdbPzdz7byTb9,https://open.spotify.com/track/3cd04HimuqdbPzdz7byTb9,shadowy suspenseful enigmatic
Fortress Ambience Part I (Remastered),Robyn Miller,Myst (Original Game Soundtrack) [Remastered 2022],2022-02-11,2EwgZ1Wja96tvUTcTZ6Qb4,https://open.spotify.com/track/2EwgZ1Wja96tvUTcTZ6Qb4,shadowy suspenseful enigmatic
"Omen (ambient, suspense, exploration)",Tabletop Rpg Music,Tabletop RPG Music: Volume 7,2022-01-01,4S76mwul16pEvLX9tTjiVN,https://open.spotify.com/track/4S76mwul16pEvLX9tTjiVN,shadowy suspenseful enigmatic
