track_name,artist_name,album_name,release_date,track_id,spotify_url,mood_keywords
"Calm Background for Studying, Pt. 99",Sleep Fruits Music,"Sleep Fruits Session, Vol. 2",2022-05-23,7vTaaeCRR3xTEThS6mgM13,https://open.spotify.com/track/7vTaaeCRR3xTEThS6mgM13,scholarly contemplative minimalist
Fragile,The Last Days of Our Past,Fragile,2022-02-16,6XDmQX1g0mwTif6Hy1EJuk,https://open.spotify.com/track/6XDmQX1g0mwTif6Hy1EJuk,scholarly contemplative minimalist
Stay,The Ambientalist,Stay,2022-09-02,5Z42lXUESohj1cuNeOphlQ,https://open.spotify.com/track/5Z42lXUESohj1cuNeOphlQ,scholarly contemplative minimalist
Porch Reflections - Ambient Version,Beyond Stillness,Melodies On Harp Revisited,2022-05-15,1x2Xy9PNbKJeTROWqa5a1A,https://open.spotify.com/track/1x2Xy9PNbKJeTROWqa5a1A,scholarly contemplative minimalist
Mysteries Unfold,The Ambientalist,Mysteries Unfold,2019-03-29,17hx5JGBKT2cXa0Wr4pB4O,https://open.spotify.com/track/17hx5JGBKT2cXa0Wr4pB4O,scholarly contemplative minimalist
In A Better World,The Ambientalist,In A Better World,2021-03-05,1eK1TfxbT3Znw3Qjeoaezm,https://open.spotify.com/track/1eK1TfxbT3Znw3Qjeoaezm,scholarly contemplative minimalist
Relaxing Instrumental Music,Deep Sleep Relaxation,Deep Sleep Music: Nature Sounds of Ocean Waves and Instrumental Piano Music For Sleeping and Relaxation,2019-04-05,1OC4AcuYofcOnoHQ4oGPeR,https://open.spotify.com/track/1OC4AcuYofcOnoHQ4oGPeR,scholarly contemplative minimalist
Ambientica,Los Sobriles,Ambientica,2020-02-28,75KLjp6Wr0yOEnsszZXTQ6,https://open.spotify.com/track/75KLjp6Wr0yOEnsszZXTQ6,scholarly contemplative minimalist
Ambient Café Instrumental,Coffee House Instrumental Jazz Playlist,Coffee Shop Essentials: Slow Piano Jazz,2019-06-30,1bL35CTgRliBQ5GWtL0zGc,https://open.spotify.com/track/1bL35CTgRliBQ5GWtL0zGc,scholarly contemplative minimalist
C,Ambient Pads,02,2020-03-25,2w6onCNqzJaNTSe1BemLlW,https://open.spotify.com/track/2w6onCNqzJaNTSe1BemLlW,scholarly contemplative minimalist
Motivational Ambient Corporate,Maksym Tkhoryk,Chill Ambient,2022-06-07,4Ve4Cowp8kHsLxkohNaDTL,https://open.spotify.com/track/4Ve4Cowp8kHsLxkohNaDTL,scholarly contemplative minimalist
Ambient Piano Sleep Music,Deep Sleep Relaxation,Deep Sleep Music: Nature Sounds of Ocean Waves and Instrumental Piano Music For Sleeping and Relaxation,2019-04-05,0wAiiArBmwHIVv07ylJYTo,https://open.spotify.com/track/0wAiiArBmwHIVv07ylJYTo,scholarly contemplative minimalist
Nocturnal Reflections in Moonlight,Ambientalism,Blissful Serenades,2021-07-07,0UZHuO5tKxx3CHM42JMG8S,https://open.spotify.com/track/0UZHuO5tKxx3CHM42JMG8S,scholarly contemplative minimalist
Memories - Ambient Piano Instrumental,Cozy Koala,Memories - Ambient Piano Instrumental,2022-09-30,7wI5U0nKjIk5FIeyf2Q3Y2,https://open.spotify.com/track/7wI5U0nKjIk5FIeyf2Q3Y2,scholarly contemplative minimalist
Ambient Piano,DS Productions,Ambient Piano,2020-06-24,0as5qJbcWkVOEQXVRMawFl,https://open.spotify.com/track/0as5qJbcWkVOEQXVRMawFl,scholarly contemplative minimalist
Tranquil Moonlight Melodies,Ambientalism,Blissful Serenades,2021-07-07,26U7PPRoiOtLt2u61a1cgr,https://open.spotify.com/track/26U7PPRoiOtLt2u61a1cgr,scholarly contemplative minimalist
Ambient Emotional Piano,DS Productions,Ambient Emotional Piano,2021-01-02,053kba2hsZW5OuCxSpP3XI,https://open.spotify.com/track/053kba2hsZW5OuCxSpP3XI,scholarly contemplative minimalist
Chill Ambient Corporate,Maksym Tkhoryk,Chill Ambient,2022-06-07,7y6AWsUmBUvZtwGEHw7Nuu,https://open.spotify.com/track/7y6AWsUmBUvZtwGEHw7Nuu,scholarly contemplative minimalist
Oneness Unveiled,Ambientalism,Blissful Serenades,2021-07-07,2Ov7Zi0msflEtFrcD4WQuh,https://open.spotify.com/track/2Ov7Zi0msflEtFrcD4WQuh,scholarly contemplative minimalist
Ambient Corporate,DensoMusic,Ambient Corporate Background,2021-03-21,6HOvL9ywbMGIkZcqFPguJB,https://open.spotify.com/track/6HOvL9ywbMGIkZcqFPguJB,scholarly contemplative minimalist
Ambiment,Kevin MacLeod,The Ambient,2014-12-24,3f7BBZEju2eExfdpXYYSng,https://open.spotify.com/track/3f7BBZEju2eExfdpXYYSng,scholarly contemplative minimalist
In The Living Room - Ambient Version,Wandering River,A Moment To Spare,2022-04-25,75tN1cdomfKQ1mxMZrjWjq,https://open.spotify.com/track/75tN1cdomfKQ1mxMZrjWjq,scholarly contemplative minimalist
Ambient Occlusion,NiteWind,Nite Tapes Deluxe,2020-10-16,1nx2qdBv4Pf9TvBhTMj5fq,https://open.spotify.com/track/1nx2qdBv4Pf9TvBhTMj5fq,scholarly contemplative minimalist
Ambient Sleep,Enchanted Feel,Ambient Sleep,2017-07-06,17Xgs4QHZkcKbcAGXfGMxx,https://open.spotify.com/track/17Xgs4QHZkcKbcAGXfGMxx,scholarly contemplative minimalist
"Peaceful Slumber Echoes, Pt. 26",Sleep Fruits Music,"Sleep Fruits Session, Vol. 7",2023-09-09,7CD5OE96oACteYHvglQDJk,https://open.spotify.com/track/7CD5OE96oACteYHvglQDJk,scholarly contemplative minimalist
Pulse,Somniscape,"Calm, Vol. 3",2020-04-16,1NpMiFbj1NTrkfw8LN3pDS,https://open.spotify.com/track/1NpMiFbj1NTrkfw8LN3pDS,scholarly contemplative minimalist
Light,Endless Melancholy,Music for Quiet Mornings,2012-03-12,1uBIsWIOaWWOox8blr0YO5,https://open.spotify.com/track/1uBIsWIOaWWOox8blr0YO5,scholarly contemplative minimalist
Instrumental Backgrounds,Gentle Crystal Sounds Divine,"Zen Music: Ambient Meditation (Natural Hypnosis Music for Relax, Sleep & Meditation, Anti Stress Time, Calming Zen, Spiritual Yoga)",2017-04-21,70xsMHk0N7RQslAzNTC50h,https://open.spotify.com/track/70xsMHk0N7RQslAzNTC50h,scholarly contemplative minimalist
Ambient Calm Corporate,DensoMusic,Ambient Corporate Background,2021-03-21,4JDVTjNUA2R1M465lrmnwf,https://open.spotify.com/track/4JDVTjNUA2R1M465lrmnwf,scholarly contemplative minimalist
"Mysticism, Relaxation Music Instrumental, Pt. 2",Farino,Mystical Music and Sounds Instrumental (Mysticism - Relaxation Music),2014-07-07,0Co3BATDB8JDzsKLClP3F4,https://open.spotify.com/track/0Co3BATDB8JDzsKLClP3F4,scholarly contemplative minimalist
Atmospheric Background,Space Radiance,Ambient Space Music,2019-11-03,7yvgHgfDy9kp9aeon8SdsW,https://open.spotify.com/track/7yvgHgfDy9kp9aeon8SdsW,scholarly contemplative minimalist
Ambient Corporate Music,DensoMusic,Ambient Corporate Background,2021-03-21,2q8MGuUTXTW6chpFqHxXUU,https://open.spotify.com/track/2q8MGuUTXTW6chpFqHxXUU,scholarly contemplative minimalist
Contemporary Ambience for Folk Dreams,Coffee Shop Jazz Relax,Chill Office-Friendly Music,2022-12-07,6y2Tj989zSoGMAgIRrVhY9,https://open.spotify.com/track/6y2Tj989zSoGMAgIRrVhY9,scholarly contemplative minimalist
Honor My Desires,Ambientalism,Blissful Serenades,2021-07-07,1dWKnpss2hfsLA7wea4sBB,https://open.spotify.com/track/1dWKnpss2hfsLA7wea4sBB,scholarly contemplative minimalist
Calm Instrumental Piano Forest,Autumn Jazz Ambient,Relaxing Instrumental Background Jazz Music for Autumn,2019-09-22,20UCn4jlcWbUyOdKjE1hJW,https://open.spotify.com/track/20UCn4jlcWbUyOdKjE1hJW,scholarly contemplative minimalist
Instrumental Study,Peaceful Pianos,Music for Concentration,2018-11-02,0hNyTiGAif3eiLPq92qOOB,https://open.spotify.com/track/0hNyTiGAif3eiLPq92qOOB,scholarly contemplative minimalist
Sleep - Mystic Zen Sanctuary - ambient sleep therapy,Ambient Music Therapy,Sleep: Ambient Sleep Therapy 2,2006-01-01,16WhIvWGMc9PigwV6NAMcN,https://open.spotify.com/track/16WhIvWGMc9PigwV6NAMcN,scholarly contemplative minimalist
Context,Ambient Endeavors,Drifting,2021-10-22,49MIFDGg3KbFGQFuX8Pba1,https://open.spotify.com/track/49MIFDGg3KbFGQFuX8Pba1,scholarly contemplative minimalist
Instrumental Music - Meditation,Instrumental,"Instrumental Music: Relaxing Background Piano Music for Relaxation, Spa, Yoga, Meditation, Studying, Sleeping, Massage, Reading, Focus and Concentration",2017-06-15,0AY8ECOeAwVIjlUCOhfnj9,https://open.spotify.com/track/0AY8ECOeAwVIjlUCOhfnj9,scholarly contemplative minimalist
Ambience,Northern Form,Forest Blue,2020-11-27,79W5WV0KQJy72KQMINHcjX,https://open.spotify.com/track/79W5WV0KQJy72KQMINHcjX,scholarly contemplative minimalist
Mystic - Ambient Version,Open Blue Sky,Lakeside Melodies Revisited (Ambient Version),2022-04-24,76MKVFrWZNmiVjeHGvr3PK,https://open.spotify.com/track/76MKVFrWZNmiVjeHGvr3PK,scholarly contemplative minimalist
Starscapes - Ambient,The American Dollar,Ambient One,2009-07-15,10MJDo72p2fgxPlPYFUMfX,https://open.spotify.com/track/10MJDo72p2fgxPlPYFUMfX,scholarly contemplative minimalist
Calm Ambience,Thinking Music,Miracle Morning,2022-11-24,76Qa6Gov7HHe02t7gvb1Ut,https://open.spotify.com/track/76Qa6Gov7HHe02t7gvb1Ut,scholarly contemplative minimalist
Essential Spirit,SPA & Piano,Piano Ambient Music (Massage),2022-02-04,0JexNxgA6Afze0MTWFdVhr,https://open.spotify.com/track/0JexNxgA6Afze0MTWFdVhr,scholarly contemplative minimalist
Ambient Piano,Sleeping Music Experience,Sleeping Music: Soft Relaxing Piano Music For Deep Sleep Music and Relaxation Music,2018-08-28,41n95AL3QCGqQBPKR16nZa,https://open.spotify.com/track/41n95AL3QCGqQBPKR16nZa,scholarly contemplative minimalist
"Peaceful Slumber Ambiance, Pt. 15",Sleep Fruits Music,"Sleep Fruits Session, Vol. 5",2023-08-29,7xpjGLVu0LMoszjD7Soeti,https://open.spotify.com/track/7xpjGLVu0LMoszjD7Soeti,scholarly contemplative minimalist
"Sleep Fruits Music, Pt. 19",Sleep Fruits Music,"Sleep Fruits Music, Vol. 8",2023-09-15,3ffxb4ZbGCyN21KDhAzy1u,https://open.spotify.com/track/3ffxb4ZbGCyN21KDhAzy1u,scholarly contemplative minimalist
Ambient Backgrounds,Space Radiance,Ambient Space Music,2019-11-03,3PHxwLGyQpYoG0dgevAeCI,https://open.spotify.com/track/3PHxwLGyQpYoG0dgevAeCI,scholarly contemplative minimalist
Ambient Music,Deep Sleep Music Experience,"Rain Sounds Sleep: Soft Piano Music and Asmr Rain Sounds For Deep Sleep, Relaxing Sleep Aid and Soothing Sleeping Music",2019-05-11,4nQcehdTJvCv89gloiTn4t,https://open.spotify.com/track/4nQcehdTJvCv89gloiTn4t,scholarly contemplative minimalist
Subtle Piano,Ambient Space,Sleep,2021-05-07,5MKrVKncHUmOAS8zqSSOdw,https://open.spotify.com/track/5MKrVKncHUmOAS8zqSSOdw,scholarly contemplative minimalist
Ambient Corporate,Maksym Tkhoryk,Chill Ambient,2022-06-07,5G6ddd85bSCx8Dg6HPQ7cV,https://open.spotify.com/track/5G6ddd85bSCx8Dg6HPQ7cV,scholarly contemplative minimalist
Ambient Background Guitar,Yoga Music,"Yoga Music: Calm Music For Yoga, Meditation Music and Spa Music For Relaxation",2019-02-14,7HdLcwHIrIcdcira1QCVtm,https://open.spotify.com/track/7HdLcwHIrIcdcira1QCVtm,scholarly contemplative minimalist
Ambient Guitar Spa Music,Spa Music Relaxation,"Spa: Background Instrumental Music and Nature Sounds For Spa Music, Massage Music, Yoga Music, Meditation Music, Healing Music, Deep Sleeping Music, Wellness and Mindfulness",2021-05-21,12sIAmMKmFxLYrREWMe1xS,https://open.spotify.com/track/12sIAmMKmFxLYrREWMe1xS,scholarly contemplative minimalist
Calm Space Ambient (Without Piano),Weightless,Deep Sleep Journey,2023-03-20,4eGs0IOfIMc08NdZHBC8tT,https://open.spotify.com/track/4eGs0IOfIMc08NdZHBC8tT,scholarly contemplative minimalist
Ambient Space Music,Space Radiance,Ambient Space Music,2019-11-03,1MvWbV6ZmTkv4iMuHM7RUw,https://open.spotify.com/track/1MvWbV6ZmTkv4iMuHM7RUw,scholarly contemplative minimalist
Ambient Piano Atmospheres Soundscapes,Maksym Tkhoryk,Chill Ambient,2022-06-07,7wMyGH57o1eiakpPmm99lw,https://open.spotify.com/track/7wMyGH57o1eiakpPmm99lw,scholarly contemplative minimalist
Gleam Guiding the Gauntlet of Genius,Ambientalism,Blissful Serenades,2021-07-07,32mZ5fxoKRHbIqWMqfw6jS,https://open.spotify.com/track/32mZ5fxoKRHbIqWMqfw6jS,scholarly contemplative minimalist
Slow Classy Background Ambient,Classy Bossa Piano Jazz,Classy Piano Jazz Background,2019-10-08,3I6tkpw1VNKJ8hkWrRIXev,https://open.spotify.com/track/3I6tkpw1VNKJ8hkWrRIXev,scholarly contemplative minimalist
Impressions,Ambient Endeavors,Impressions,2020-05-30,44Y021wfHO8PmefskFmhBR,https://open.spotify.com/track/44Y021wfHO8PmefskFmhBR,scholarly contemplative minimalist
Ambient Sleep Music,Sleeping Music,"Sleeping Music - Music to Sleep By, Relaxing Piano, Sleep Music, New Age Music, Meditation Music, Classical Piano, Soothing Piano",2012-05-08,3dmnluuxeIND6uRo4mzOFd,https://open.spotify.com/track/3dmnluuxeIND6uRo4mzOFd,scholarly contemplative minimalist
Experimental Dreamy Ethereal Choir,Rafael Krux,Neoclassical Ambient Choral Works,2022-02-14,3wstjRIVhwHROGv7Avp1Hd,https://open.spotify.com/track/3wstjRIVhwHROGv7Avp1Hd,scholarly contemplative minimalist
Ambient Landscape,Dream Shard,White Noise,2019-10-09,1Rlegc2WPdGF5KKund5L85,https://open.spotify.com/track/1Rlegc2WPdGF5KKund5L85,scholarly contemplative minimalist
Ambient Echo,Edward Abela,Ambient Echo,2018-09-10,1R2YndIZICOc9n02H0CdT2,https://open.spotify.com/track/1R2YndIZICOc9n02H0CdT2,scholarly contemplative minimalist
"Mysticism, Relaxation Music Instrumental, Pt. 1",Farino,Mystical Music and Sounds Instrumental (Mysticism - Relaxation Music),2014-07-07,0NISx9Eq6a72UGTMxkTEY9,https://open.spotify.com/track/0NISx9Eq6a72UGTMxkTEY9,scholarly contemplative minimalist
Ambient,Piano Peace,Music for Stress Relief,2018-03-27,1BkVKhcWhNQPskTxeG0Tqq,https://open.spotify.com/track/1BkVKhcWhNQPskTxeG0Tqq,scholarly contemplative minimalist
Ambient Writer Music,Writing Music Inspire,Jazz for Writing,2019-12-22,3FxeIZ3hv3ZQdUtdrdycCL,https://open.spotify.com/track/3FxeIZ3hv3ZQdUtdrdycCL,scholarly contemplative minimalist
Somnescence,Instrumental,"Instrumental Music: Relaxing Background Piano Music for Relaxation, Spa, Yoga, Meditation, Studying, Sleeping, Massage, Reading, Focus and Concentration",2017-06-15,02qGPX6OqASUXUn4untyoD,https://open.spotify.com/track/02qGPX6OqASUXUn4untyoD,scholarly contemplative minimalist
Ambient Inspiration,DensoMusic,Ambient Corporate Background,2021-03-21,3TusN0gYe1WDnsNm7d25rA,https://open.spotify.com/track/3TusN0gYe1WDnsNm7d25rA,scholarly contemplative minimalist
Contemplation,Stephan Sechi,Ambient Minimalism (Edited),2019-11-01,4GxEbxIHEKbBXPWnl8BKek,https://open.spotify.com/track/4GxEbxIHEKbBXPWnl8BKek,scholarly contemplative minimalist
Relaxing Ambience,Concentrating Music,Concentrating Music,2020-06-09,3eFMFs0Ec7FTMsRbZQtrjN,https://open.spotify.com/track/3eFMFs0Ec7FTMsRbZQtrjN,scholarly contemplative minimalist
Atmos,Somniscape,"Calm, Vol. 2",2019-04-16,6zrQS0vc9YcLY5ttLjDWQ7,https://open.spotify.com/track/6zrQS0vc9YcLY5ttLjDWQ7,scholarly contemplative minimalist
Ambient Piano Solo,Study Motivation,Upbeat Study Instrumentals For Focus,2022-07-11,4hjJllkp7hREJjhbIBNwnh,https://open.spotify.com/track/4hjJllkp7hREJjhbIBNwnh,scholarly contemplative minimalist
"Musical Ambient Melodies for Peaceful Thoughts, Pt. 1",Quiet Meditation Music,Musical Ambient Melodies for Peaceful Thoughts,2022-07-29,6BpcFPCz4GnQRrr92qMmWG,https://open.spotify.com/track/6BpcFPCz4GnQRrr92qMmWG,scholarly contemplative minimalist
Ambient,Peaceful Piano Keys,Dreamy Piano,2022-07-14,2q2Rdqs3Seh0dkZUtrPKcW,https://open.spotify.com/track/2q2Rdqs3Seh0dkZUtrPKcW,scholarly contemplative minimalist
Serenade Under the Starry Sky by the Campfire,Ambientalism,Blissful Serenades,2021-07-07,2KO26NdjdBUnOliD6WblYx,https://open.spotify.com/track/2KO26NdjdBUnOliD6WblYx,scholarly contemplative minimalist
Letters From The Past,The Ambientalist,Letters From The Past,2019-01-25,60vkWuXjo65miix20e7aa5,https://open.spotify.com/track/60vkWuXjo65miix20e7aa5,scholarly contemplative minimalist
Ambient Meditation Music,Meditation Music Experience,Meditation Music With Nature Sounds for Relaxation and Ambient Binaural Beats for Sleep,2018-03-07,2dYDkWAUtVdHFQwQV8QnyT,https://open.spotify.com/track/2dYDkWAUtVdHFQwQV8QnyT,scholarly contemplative minimalist
Piano Ambience,Easy Listening Background Music,Soft Study Grand Piano,2020-03-20,6f38F8u1617N0y5mbR59cI,https://open.spotify.com/track/6f38F8u1617N0y5mbR59cI,scholarly contemplative minimalist
Instrumental (Studying Music),Instrumental,"Instrumental Music: Calm Music for Relaxation, Yoga Music, Spa Music, Meditation Music, Sleeping Music, Massage Music, Studying Music and Relaxing Guitar Music for Sleep",2017-04-27,7uaPSs2nGg7XI5JhPYdMYI,https://open.spotify.com/track/7uaPSs2nGg7XI5JhPYdMYI,scholarly contemplative minimalist
Mystical Instrumental Guitar,Instrumental,"Instrumental Music: Calm Music for Relaxation, Yoga Music, Spa Music, Meditation Music, Sleeping Music, Massage Music, Studying Music and Relaxing Guitar Music for Sleep",2017-04-27,0T4PosR8ns7lAod71sInvH,https://open.spotify.com/track/0T4PosR8ns7lAod71sInvH,scholarly contemplative minimalist
Minimalism,Maksym Tkhoryk,Chill Ambient,2022-06-07,1duGoN8wvOTTiqRdG4uTx4,https://open.spotify.com/track/1duGoN8wvOTTiqRdG4uTx4,scholarly contemplative minimalist
Landscapes,Berlinist,Landscapes,2013-05-06,6qme4F5oavOlaceQVjBX8Q,https://open.spotify.com/track/6qme4F5oavOlaceQVjBX8Q,scholarly contemplative minimalist
Consolidation,Quiet Quest,Ambient Music for Deep Focus,2022-09-02,7DOJMY7StKVLtWLkoy2JOu,https://open.spotify.com/track/7DOJMY7StKVLtWLkoy2JOu,scholarly contemplative minimalist
Sleep Ambience,The Deep Sleep Scientists,Music to Sleep,2020-08-21,3EwzkZk7RXqD6uPnwJxUyS,https://open.spotify.com/track/3EwzkZk7RXqD6uPnwJxUyS,scholarly contemplative minimalist
The Room Alight,Harold Budd,The Room,2000-08-04,38rzuZXOWSvp4NpAm0GCE8,https://open.spotify.com/track/38rzuZXOWSvp4NpAm0GCE8,scholarly contemplative minimalist
A# Pad,Ambient Pads,01,2019-01-01,6FurOAIA21c7TK6fq6jKD8,https://open.spotify.com/track/6FurOAIA21c7TK6fq6jKD8,scholarly contemplative minimalist
Meersburg,Ambientalism,Blissful Serenades,2021-07-07,0e3HcdT7BTIqMukLTqK1qC,https://open.spotify.com/track/0e3HcdT7BTIqMukLTqK1qC,scholarly contemplative minimalist
Ambient Instrumental,Jazz Guitar Music Zone,"Jazz Music Relaxation – Easy Listening Smooth Jazz, After Work Relax, Ambient Instrumental Soft Jazz, Cool Modern Jazz",2017-04-04,5IVs7bFrvGa6lAdNlzbdcn,https://open.spotify.com/track/5IVs7bFrvGa6lAdNlzbdcn,scholarly contemplative minimalist
Ambient Lounge,Smooth Jazz Music Academy,"Jazz in the Background - Soft Relaxing Collection for Cafe, Restaurant, Museum, Waiting Room & Hotel Lobby",2018-05-23,0QX3cpxFcNyD0IuhqQkPfV,https://open.spotify.com/track/0QX3cpxFcNyD0IuhqQkPfV,scholarly contemplative minimalist
Intrinsic Ambient,Calm Music for Studying,Exam Tomorrow,2022-09-23,4jEMJUoDKbXdtv1V0jtQ19,https://open.spotify.com/track/4jEMJUoDKbXdtv1V0jtQ19,scholarly contemplative minimalist
Within,Somniscape,"Calm, Vol. 1",2018-06-14,1bw53E3D13KSG2shFPMMHO,https://open.spotify.com/track/1bw53E3D13KSG2shFPMMHO,scholarly contemplative minimalist
Ambient,Jeff Newmann,Slow Motion,1996-09-03,1ZZfxNZuWI6RHgY8wMczv2,https://open.spotify.com/track/1ZZfxNZuWI6RHgY8wMczv2,scholarly contemplative minimalist
Mindful Piano Background Ambience,Study Motivation,Upbeat Study Instrumentals For Focus,2022-07-11,5JJKXLvXMMwP3qUnm5mJRm,https://open.spotify.com/track/5JJKXLvXMMwP3qUnm5mJRm,scholarly contemplative minimalist
Ambient Piano Sleep Music,Study Power,"Piano and Ocean Waves: Relaxing Instrumental Music and Nature Sounds For Spa Music, Massage Music, Studying Music and Sleep Music, Vol. 2",2019-04-30,4Ko3GCiwF6MHGARk2zU18M,https://open.spotify.com/track/4Ko3GCiwF6MHGARk2zU18M,scholarly contemplative minimalist
Background of Space,Space Radiance,Ambient Space Music,2019-11-03,4O9gv3xiMek2hBaaNRDBor,https://open.spotify.com/track/4O9gv3xiMek2hBaaNRDBor,scholarly contemplative minimalist
G Major: Ambient Pads,Lead Worship,Ambient Pads,2018-01-03,4XS0rqKO7RgUmIkJhSEY5K,https://open.spotify.com/track/4XS0rqKO7RgUmIkJhSEY5K,scholarly contemplative minimalist
"Musical Ambient Melodies for Peaceful Thoughts, Pt. 4",Quiet Meditation Music,Musical Ambient Melodies for Peaceful Thoughts,2022-07-29,1qMhuoqUXwz2pJniLoxUUO,https://open.spotify.com/track/1qMhuoqUXwz2pJniLoxUUO,scholarly contemplative minimalist
Ambiences,Jade Wii,Cosmos,2019-04-17,6Fb1z2a3Z8QD4nv7r918nH,https://open.spotify.com/track/6Fb1z2a3Z8QD4nv7r918nH,scholarly contemplative minimalist
A Major: Ambient Pads,Lead Worship,Ambient Pads,2018-01-03,1QZOGA4YukZezxIyaXG2IJ,https://open.spotify.com/track/1QZOGA4YukZezxIyaXG2IJ,scholarly contemplative minimalist
"Musical Ambient Melodies for Peaceful Thoughts, Pt. 2",Quiet Meditation Music,Musical Ambient Melodies for Peaceful Thoughts,2022-07-29,2PXbxnp7YEsIneWns3gOxk,https://open.spotify.com/track/2PXbxnp7YEsIneWns3gOxk,scholarly contemplative minimalist
Fields,Somniscape,"Calm, Vol. 2",2019-04-16,6rTgFn2ZALpLwElnvCf0dC,https://open.spotify.com/track/6rTgFn2ZALpLwElnvCf0dC,scholarly contemplative minimalist
Instrumental Music (For Studying),Instrumental,"Instrumental Music: Calm Music for Relaxation, Yoga Music, Spa Music, Meditation Music, Sleeping Music, Massage Music, Studying Music and Relaxing Guitar Music for Sleep",2017-04-27,41SY1bbjStP2ZZTROOinVV,https://open.spotify.com/track/41SY1bbjStP2ZZTROOinVV,scholarly contemplative minimalist
Gentle Sleep Piano,Ambient Space,Sleep,2021-05-07,4BarVorjamORLJ57KLEA95,https://open.spotify.com/track/4BarVorjamORLJ57KLEA95,scholarly contemplative minimalist
Ambient Study for Focus,Work Music,Effective Brainwaves That Improve Concentration and Focus,2022-09-15,5PzvZnmt7tTiC01W2rSQZo,https://open.spotify.com/track/5PzvZnmt7tTiC01W2rSQZo,scholarly contemplative minimalist
Instrumental Piano,Study Piano,"Easy Listening Piano: Chillout Study Music for Concentration, Relaxation, Exams, Focus on Learning, Serenity and Brain Power",2015-12-14,7dTFqgU94CZCvHS6mlmmkX,https://open.spotify.com/track/7dTFqgU94CZCvHS6mlmmkX,scholarly contemplative minimalist
safezone,Borealism,DVALE,2018-03-14,2nkDTBIZGvdF8EpCLbou0L,https://open.spotify.com/track/2nkDTBIZGvdF8EpCLbou0L,scholarly contemplative minimalist
"Ambient Sleep Sounds (Mindfulness & Relaxation), Pt. 04",Sleepy John,Ambient Sleep Sounds (Mindfulness & Relaxation),2018,2JPRj0R4I3ej3YzT84mHZZ,https://open.spotify.com/track/2JPRj0R4I3ej3YzT84mHZZ,scholarly contemplative minimalist
