track_name,artist_name,album_name,release_date,track_id,spotify_url,mood_keywords
Deep Cinematic Emotional Ambient,Romansenykmusic,Soft Cinematic Soundtracks,2020-03-19,3jRNm8EjtoBlmtG2yzVwlL,https://open.spotify.com/track/3jRNm8EjtoBlmtG2yzVwlL,intimate dreamy tender
Atmosphere study ambient focus with rain,Instrumental Music for Study Focus Concentration Sleepp,POV: Fall Autumn Dark Academia Instrumental Study Music vibes with Rain,2023-10-20,42wnR8ezH8KXQDmoDnXxXx,https://open.spotify.com/track/42wnR8ezH8KXQDmoDnXxXx,intimate dreamy tender
Calm Study Ambience,Lofi Fruits Music,Calm Study Ambience,2021-06-25,2vpiVaP2s6ERvWBzOuSnYU,https://open.spotify.com/track/2vpiVaP2s6ERvWBzOuSnYU,intimate dreamy tender
Emotional Ambient Piano,OlexandrMusic,Emotional Ambient Piano,2022-07-08,1F7dGf03Hpf7qkfjQINjSS,https://open.spotify.com/track/1F7dGf03Hpf7qkfjQINjSS,intimate dreamy tender
Ambient Music,Rain Sound Plus,Sleep (Rain Sounds Compilation),2017-05-05,2GgqV8rbltBVKAF9NtrE5I,https://open.spotify.com/track/2GgqV8rbltBVKAF9NtrE5I,intimate dreamy tender
Epilogue,Ólafur Arnalds,Epilogue,2021-02-19,7lEfD3Sz6ibitGq0UanGMr,https://open.spotify.com/track/7lEfD3Sz6ibitGq0UanGMr,intimate dreamy tender
Rest,Ambient Skies,Winter,2019-06-07,4ZOIKfi5JCi9E3drA38fMh,https://open.spotify.com/track/4ZOIKfi5JCi9E3drA38fMh,intimate dreamy tender
Space Ambient Sleep Music,Silent Rhythm,Space Ambient Sleep Music,2022-03-18,65cITxCcUVw2bzEVicWb0S,https://open.spotify.com/track/65cITxCcUVw2bzEVicWb0S,intimate dreamy tender
Ambient LoFi,Hip Hop Lofi,Lofi Hip Hop Instrumental | Chill & Relax Beats,2021-02-19,4wimE05STCGLZMxxIxu4Z4,https://open.spotify.com/track/4wimE05STCGLZMxxIxu4Z4,intimate dreamy tender
Ambient LoFi Meditation,Lofi Sleep Chill & Study,"!!!"" 1H Lofi beats ""!!!",2021-01-10,6BS1lVjgMZdBjYLLfjqNxY,https://open.spotify.com/track/6BS1lVjgMZdBjYLLfjqNxY,intimate dreamy tender
Ambient Piano Atmospheres Soundscapes,Maksym Tkhoryk,Chill Ambient,2022-06-07,7wMyGH57o1eiakpPmm99lw,https://open.spotify.com/track/7wMyGH57o1eiakpPmm99lw,intimate dreamy tender
Ambient Soundscapes,Piotr Janeczek,Tranquility: Calm Music for Massage and Relaxation,2014-12-13,00s6EOwRTDAaA2biDjZG80,https://open.spotify.com/track/00s6EOwRTDAaA2biDjZG80,intimate dreamy tender
Ambient Café Instrumental,Coffee House Instrumental Jazz Playlist,Coffee Shop Essentials: Slow Piano Jazz,2019-06-30,1bL35CTgRliBQ5GWtL0zGc,https://open.spotify.com/track/1bL35CTgRliBQ5GWtL0zGc,intimate dreamy tender
Ambient Minimal Corporate,DensoMusic,Ambient Corporate Background,2021-03-21,4J0Pf9H6mBoSjuAqN3y9Pl,https://open.spotify.com/track/4J0Pf9H6mBoSjuAqN3y9Pl,intimate dreamy tender
Ambient Piano Sleep Music,Deep Sleep Relaxation,Deep Sleep Music: Nature Sounds of Ocean Waves and Instrumental Piano Music For Sleeping and Relaxation,2019-04-05,0wAiiArBmwHIVv07ylJYTo,https://open.spotify.com/track/0wAiiArBmwHIVv07ylJYTo,intimate dreamy tender
Ambient Piano,DS Productions,Ambient Piano,2020-06-24,0as5qJbcWkVOEQXVRMawFl,https://open.spotify.com/track/0as5qJbcWkVOEQXVRMawFl,intimate dreamy tender
Background Ambient Atmospheres,Maksym Tkhoryk,Chill Ambient,2022-06-07,7H3VqadkTZT1zqKGS9tj8b,https://open.spotify.com/track/7H3VqadkTZT1zqKGS9tj8b,intimate dreamy tender
Cinematic Piano Ambient,AShamaluevMusic,Cinematic Inspirational Music,2017-01-01,4BVhvnWYe8H6RtcMYI2ZnL,https://open.spotify.com/track/4BVhvnWYe8H6RtcMYI2ZnL,intimate dreamy tender
Ambient Corporate Inspiration,DensoMusic,Ambient Soft Corporate Collection,2022-04-25,51c9dDzSD2xngyJfDGyVW1,https://open.spotify.com/track/51c9dDzSD2xngyJfDGyVW1,intimate dreamy tender
Piano Ambient Music (Massage),SPA & Piano,Piano Ambient Music (Massage),2022-02-04,2C5YKc6H4Z9cqybSZ16sUm,https://open.spotify.com/track/2C5YKc6H4Z9cqybSZ16sUm,intimate dreamy tender
Ambient,Piano Peace,Music for Stress Relief,2018-03-27,1BkVKhcWhNQPskTxeG0Tqq,https://open.spotify.com/track/1BkVKhcWhNQPskTxeG0Tqq,intimate dreamy tender
Motivational Ambient Corporate,Maksym Tkhoryk,Chill Ambient,2022-06-07,4Ve4Cowp8kHsLxkohNaDTL,https://open.spotify.com/track/4Ve4Cowp8kHsLxkohNaDTL,intimate dreamy tender
Ambient Music For Spa,Spa,"Rain Spa: Soothing Spa Music For Spa, Massage Therapy Music, Healing Music and Relaxing Rain Sounds For Sleep and Relaxation",2019-05-02,4BPKPxjgnCeHEsSRgOyTSh,https://open.spotify.com/track/4BPKPxjgnCeHEsSRgOyTSh,intimate dreamy tender
Ambient Study Music,Study Music & Sounds,"Study: Binaural Beats Alpha Waves Music For Reading, Focus & Relaxing Studying Music",2018-12-17,10ovQcONvlLx9gbOU8Q8rJ,https://open.spotify.com/track/10ovQcONvlLx9gbOU8Q8rJ,intimate dreamy tender
Ambient Music,Study Music & Sounds,"Study: Binaural Beats Alpha Waves Music For Reading, Focus & Relaxing Studying Music",2018-12-17,0yCHbRU5dqvSWIbsKNE3IO,https://open.spotify.com/track/0yCHbRU5dqvSWIbsKNE3IO,intimate dreamy tender
Chill Ambient Corporate,Maksym Tkhoryk,Chill Ambient,2022-06-07,7y6AWsUmBUvZtwGEHw7Nuu,https://open.spotify.com/track/7y6AWsUmBUvZtwGEHw7Nuu,intimate dreamy tender
"Video Tape - From ""Surface""",Ólafur Arnalds,Surface (Music from the Original TV Series),2022-07-29,5z3KcciOg8G1IsIaRN5ZOv,https://open.spotify.com/track/5z3KcciOg8G1IsIaRN5ZOv,intimate dreamy tender
Relaxing Ambience,Spa,"Spa Music: Relaxing Guitar Massage Songs for Yoga, Meditation, Studying, Stress Relief & Sleeping with Soothing Ocean Waves",2017-02-20,25zfCl8Jnh8kIrk4XFPuWc,https://open.spotify.com/track/25zfCl8Jnh8kIrk4XFPuWc,intimate dreamy tender
Ambient Music for Stress Relief,Galactic Corners,Falling Leaves and Golden Dreams,2019-08-01,4LXizFobJtm8SoNE3gMXvn,https://open.spotify.com/track/4LXizFobJtm8SoNE3gMXvn,intimate dreamy tender
Soft Lofi Ambient Background BGM - Ambient BGM Lofi,Gaming Music,Chill Music For Gaming Background BGM (Chill Gaming Music BGM),2022-11-18,1KVtd60xDfsftjraDZhLj0,https://open.spotify.com/track/1KVtd60xDfsftjraDZhLj0,intimate dreamy tender
Beautiful Ambient Cinematic Emotional,Romansenykmusic,Soft Cinematic Soundtracks,2020-03-19,0fA7ULakndESrgGw7QYHY4,https://open.spotify.com/track/0fA7ULakndESrgGw7QYHY4,intimate dreamy tender
Ambient LoFi,Lofi Sleep Chill & Study,Japanese LoFi,2021-04-16,12CJfzGU6SA3krXzaN4EtR,https://open.spotify.com/track/12CJfzGU6SA3krXzaN4EtR,intimate dreamy tender
Atmospheric Background,Space Radiance,Ambient Space Music,2019-11-03,7yvgHgfDy9kp9aeon8SdsW,https://open.spotify.com/track/7yvgHgfDy9kp9aeon8SdsW,intimate dreamy tender
Ambient Space Music,Space Radiance,Ambient Space Music,2019-11-03,1MvWbV6ZmTkv4iMuHM7RUw,https://open.spotify.com/track/1MvWbV6ZmTkv4iMuHM7RUw,intimate dreamy tender
Ambient Guitar Spa Music,Spa Music Relaxation,"Spa: Background Instrumental Music and Nature Sounds For Spa Music, Massage Music, Yoga Music, Meditation Music, Healing Music, Deep Sleeping Music, Wellness and Mindfulness",2021-05-21,12sIAmMKmFxLYrREWMe1xS,https://open.spotify.com/track/12sIAmMKmFxLYrREWMe1xS,intimate dreamy tender
Ambient Study for Focus,Work Music,Effective Brainwaves That Improve Concentration and Focus,2022-09-15,5PzvZnmt7tTiC01W2rSQZo,https://open.spotify.com/track/5PzvZnmt7tTiC01W2rSQZo,intimate dreamy tender
Memories - Ambient Piano Instrumental,Cozy Koala,Memories - Ambient Piano Instrumental,2022-09-30,7wI5U0nKjIk5FIeyf2Q3Y2,https://open.spotify.com/track/7wI5U0nKjIk5FIeyf2Q3Y2,intimate dreamy tender
Ambient Corporate,DensoMusic,Ambient Corporate Background,2021-03-21,6HOvL9ywbMGIkZcqFPguJB,https://open.spotify.com/track/6HOvL9ywbMGIkZcqFPguJB,intimate dreamy tender
Ambient Sleep Music,Sleeping Music,"Sleeping Music - Music to Sleep By, Relaxing Piano, Sleep Music, New Age Music, Meditation Music, Classical Piano, Soothing Piano",2012-05-08,3dmnluuxeIND6uRo4mzOFd,https://open.spotify.com/track/3dmnluuxeIND6uRo4mzOFd,intimate dreamy tender
Ambient Emotional Piano,DS Productions,Ambient Emotional Piano,2021-01-02,053kba2hsZW5OuCxSpP3XI,https://open.spotify.com/track/053kba2hsZW5OuCxSpP3XI,intimate dreamy tender
Ambient Upbeat Motivate,AndrisMusic,Amazed By The Beauty,2021-04-11,2WbBmggaAhQhAiAlUHRQ6D,https://open.spotify.com/track/2WbBmggaAhQhAiAlUHRQ6D,intimate dreamy tender
Ambient Orchestra,Animal Piano Lab,Slow Sleep Piano,2019-09-26,1fI71KD25dGv3nmOK5YdyH,https://open.spotify.com/track/1fI71KD25dGv3nmOK5YdyH,intimate dreamy tender
Ambient Writer Music,Writing Music Inspire,Jazz for Writing,2019-12-22,3FxeIZ3hv3ZQdUtdrdycCL,https://open.spotify.com/track/3FxeIZ3hv3ZQdUtdrdycCL,intimate dreamy tender
Ambient Music Sleep Aid,Amazing Spa Music,"Spa: Thunderstorm Sounds For Spa, Music For Relaxation, Massage Music, Sleep Music and Relaxing Spa Music",2019-04-17,6zslQyZIsjrDcvz4uIhIym,https://open.spotify.com/track/6zslQyZIsjrDcvz4uIhIym,intimate dreamy tender
Mystic - Ambient Version,Open Blue Sky,Lakeside Melodies Revisited (Ambient Version),2022-04-24,76MKVFrWZNmiVjeHGvr3PK,https://open.spotify.com/track/76MKVFrWZNmiVjeHGvr3PK,intimate dreamy tender
Ambient,331Music,Royalty Free Background Music,2021-01-01,3SsFgvT5api7ZGBP4FcMX0,https://open.spotify.com/track/3SsFgvT5api7ZGBP4FcMX0,intimate dreamy tender
Meditation Space,V.Ambience,Meditation Space,2021-07-16,463tjI8ACa8B5X0D80JOfW,https://open.spotify.com/track/463tjI8ACa8B5X0D80JOfW,intimate dreamy tender
Café Ambient Jazz,Coffee House Instrumental Jazz Playlist,Coffee Shop Essentials: Slow Piano Jazz,2019-06-30,2wf9DlXHq9Cv5VQNEeCmDv,https://open.spotify.com/track/2wf9DlXHq9Cv5VQNEeCmDv,intimate dreamy tender
Ambient LoFi,Lofi Sleep Chill & Study,Upbeat Study Music,2021-05-19,681WjVY1uU1QC5IAQD66lW,https://open.spotify.com/track/681WjVY1uU1QC5IAQD66lW,intimate dreamy tender
Lofi Ambient Music,Concentrate Your Mind,Lofi Ambient Music,2022-01-20,6sV7Ai8cbDFAd4OGSkITSQ,https://open.spotify.com/track/6sV7Ai8cbDFAd4OGSkITSQ,intimate dreamy tender
Ambient LoFi Meditation,Lofi Sleep Chill & Study,Upbeat Study Music,2021-05-19,0LnVTYX9t95lUEjtrOhn9I,https://open.spotify.com/track/0LnVTYX9t95lUEjtrOhn9I,intimate dreamy tender
Ambient Music,Deep Sleep Music Experience,"Rain Sounds Sleep: Soft Piano Music and Asmr Rain Sounds For Deep Sleep, Relaxing Sleep Aid and Soothing Sleeping Music",2019-05-11,4nQcehdTJvCv89gloiTn4t,https://open.spotify.com/track/4nQcehdTJvCv89gloiTn4t,intimate dreamy tender
Ambient Piano Music,Deep Sleep Music Experience,"Rain Sounds Sleep: Soft Piano Music and Asmr Rain Sounds For Deep Sleep, Relaxing Sleep Aid and Soothing Sleeping Music",2019-05-11,3uTNISKKu3gJbNgR4Kmpv3,https://open.spotify.com/track/3uTNISKKu3gJbNgR4Kmpv3,intimate dreamy tender
Ambient Calm Corporate,DensoMusic,Ambient Corporate Background,2021-03-21,4JDVTjNUA2R1M465lrmnwf,https://open.spotify.com/track/4JDVTjNUA2R1M465lrmnwf,intimate dreamy tender
Ambient Piano Sleep Music,Study Power,"Piano and Ocean Waves: Relaxing Instrumental Music and Nature Sounds For Spa Music, Massage Music, Studying Music and Sleep Music, Vol. 2",2019-04-30,4Ko3GCiwF6MHGARk2zU18M,https://open.spotify.com/track/4Ko3GCiwF6MHGARk2zU18M,intimate dreamy tender
Ambient Backgrounds,Space Radiance,Ambient Space Music,2019-11-03,3PHxwLGyQpYoG0dgevAeCI,https://open.spotify.com/track/3PHxwLGyQpYoG0dgevAeCI,intimate dreamy tender
Ambient Music (Nature of Sounds),Calming Water Consort,"50 Relaxing Ocean Waves: Music for Deep Sleep, Meditation, Rest & Relaxation Nature Sounds, Healing Water, Calming Sounds of the Sea",2016-03-09,69Wlbirn7EaB4Jc0xXlZV8,https://open.spotify.com/track/69Wlbirn7EaB4Jc0xXlZV8,intimate dreamy tender
Ambient Lullabies,Celestial Cascade,Dreamscape's Melancholy,2019-11-18,2bSbQM35jxXmclTHe8DIby,https://open.spotify.com/track/2bSbQM35jxXmclTHe8DIby,intimate dreamy tender
Soft Classical Jazz Ambience,Classical Jazz Music,Classical Jazz (Instrumentals),2021-10-11,3luNYIgSJRxcvqxQ7rYDLt,https://open.spotify.com/track/3luNYIgSJRxcvqxQ7rYDLt,intimate dreamy tender
Ambient Meditation Music,Meditation Music Experience,Meditation Music With Nature Sounds for Relaxation and Ambient Binaural Beats for Sleep,2018-03-07,2dYDkWAUtVdHFQwQV8QnyT,https://open.spotify.com/track/2dYDkWAUtVdHFQwQV8QnyT,intimate dreamy tender
Ambient,Peaceful Piano Keys,Dreamy Piano,2022-07-14,2q2Rdqs3Seh0dkZUtrPKcW,https://open.spotify.com/track/2q2Rdqs3Seh0dkZUtrPKcW,intimate dreamy tender
Ambient Corporate Music,DensoMusic,Ambient Corporate Background,2021-03-21,2q8MGuUTXTW6chpFqHxXUU,https://open.spotify.com/track/2q8MGuUTXTW6chpFqHxXUU,intimate dreamy tender
Spa Music - Ambient Sounds,Spa,"Spa Music: Relaxing Background Piano Music and Rain Sounds for Spa, Massage, Yoga, Meditation, Sleeping, Healing and Wellness",2017-06-08,4MxeMYuePCmfBDvMdtORzS,https://open.spotify.com/track/4MxeMYuePCmfBDvMdtORzS,intimate dreamy tender
Ambient Echo,Edward Abela,Ambient Echo,2018-09-10,1R2YndIZICOc9n02H0CdT2,https://open.spotify.com/track/1R2YndIZICOc9n02H0CdT2,intimate dreamy tender
Piano Calming Lofi,Lofi Fruits Music,Calm Study Ambience,2021-06-25,4nihyVLUBNNvUFXbg3VZgV,https://open.spotify.com/track/4nihyVLUBNNvUFXbg3VZgV,intimate dreamy tender
Ambient Landscape,Dream Shard,White Noise,2019-10-09,1Rlegc2WPdGF5KKund5L85,https://open.spotify.com/track/1Rlegc2WPdGF5KKund5L85,intimate dreamy tender
Lost Ambient Lofi,Lesfm,Lost Ambient Lofi,2021-07-14,5QxrbfToQxXX2O85nps3JX,https://open.spotify.com/track/5QxrbfToQxXX2O85nps3JX,intimate dreamy tender
C,Ambient Pads,02,2020-03-25,2w6onCNqzJaNTSe1BemLlW,https://open.spotify.com/track/2w6onCNqzJaNTSe1BemLlW,intimate dreamy tender
Ambient Cinematic Adventure,DS Productions,Ambient Cinematic Adventure,2020-06-24,6z7z8Lqs42D90ET21mmSOm,https://open.spotify.com/track/6z7z8Lqs42D90ET21mmSOm,intimate dreamy tender
Ambient Piano Sleep,Piano Peace,"Instrumental Piano For Studying Music, Music For Reading, Focus and Concentration",2020-11-27,75RGFOS74dNP6nHkh1tsVk,https://open.spotify.com/track/75RGFOS74dNP6nHkh1tsVk,intimate dreamy tender
Ambient Suspenseful Background (Original Motion Picture Soundtrack),Acoustic Instrumental Vibes,Ambient Suspenseful Background (Original Motion Picture Soundtrack),2022-10-18,1M6GOFvY9YviLMRlTUZm1V,https://open.spotify.com/track/1M6GOFvY9YviLMRlTUZm1V,intimate dreamy tender
Ambient Lofi BGM - Lofi Ambient,Gaming Music,Chill Music For Gaming Background BGM (Chill Gaming Music BGM),2022-11-18,7BIcBFVUchX55rRjza3zeB,https://open.spotify.com/track/7BIcBFVUchX55rRjza3zeB,intimate dreamy tender
Ambient Music and Rain Sounds,Deep Sleep Music Experience,"Rain Sounds Sleep: Soft Piano Music and Asmr Rain Sounds For Deep Sleep, Relaxing Sleep Aid and Soothing Sleeping Music",2019-05-11,2odbEXAwPznqb7JU2x10YD,https://open.spotify.com/track/2odbEXAwPznqb7JU2x10YD,intimate dreamy tender
Soft Ambient Chill - Instrumental Chill,Gaming Music,Chill Music For Gaming Background BGM (Chill Gaming Music BGM),2022-11-18,0WpXbWMKwccAYNGxYH2JSz,https://open.spotify.com/track/0WpXbWMKwccAYNGxYH2JSz,intimate dreamy tender
Ambient Music and Sounds of Rain,Deep Sleep Music Experience,"Rain Sounds Sleep: Soft Piano Music and Asmr Rain Sounds For Deep Sleep, Relaxing Sleep Aid and Soothing Sleeping Music",2019-05-11,1SWGfa5OP6mKYPnMGPpBhQ,https://open.spotify.com/track/1SWGfa5OP6mKYPnMGPpBhQ,intimate dreamy tender
Ambient Music Sleep Aid,Deep Sleep Music Experience,"Rain Sounds Sleep: Soft Piano Music and Asmr Rain Sounds For Deep Sleep, Relaxing Sleep Aid and Soothing Sleeping Music",2019-05-11,3Bbapm0T2RS6cQopGgxEO8,https://open.spotify.com/track/3Bbapm0T2RS6cQopGgxEO8,intimate dreamy tender
Calm Study Ambience - Extended Version,Lofi Fruits Music,"Lofi Fruits Music, Vol. 1",2021-11-12,0UjnrFrFsNZHTjMzn7jpA5,https://open.spotify.com/track/0UjnrFrFsNZHTjMzn7jpA5,intimate dreamy tender
Ambient Corporate,Maksym Tkhoryk,Chill Ambient,2022-06-07,5G6ddd85bSCx8Dg6HPQ7cV,https://open.spotify.com/track/5G6ddd85bSCx8Dg6HPQ7cV,intimate dreamy tender
Arisen,The Ambientalist,Arisen,2020-02-07,3NulNf78fHOFjHFVGFiSDb,https://open.spotify.com/track/3NulNf78fHOFjHFVGFiSDb,intimate dreamy tender
Ambient Atmospheres Music,Maksym Tkhoryk,Chill Ambient,2022-06-07,3pdvfqr6cUFypoqF5t8wIn,https://open.spotify.com/track/3pdvfqr6cUFypoqF5t8wIn,intimate dreamy tender
Ambience (Ambient Music),Echo Fields,"Wellness Spa Sounds - Nature Music for Relaxation, Peaceful Sleep New Age Music",2014-03-12,0aJ2NPkcPcohaGW5hVWyQj,https://open.spotify.com/track/0aJ2NPkcPcohaGW5hVWyQj,intimate dreamy tender
Ambient Music For Spa and Massage,Spa Music Relaxation,"Spa: Ocean Waves and Calm Music For Spa, Massage Therapy Music, Healing & Spa Music",2018-10-25,4l21Mqt0LUN8HD4cI9oE8S,https://open.spotify.com/track/4l21Mqt0LUN8HD4cI9oE8S,intimate dreamy tender
Ambient Background Music for Studying,Study Alpha Waves,Study Music for Reading and Ambient Alpha Waves Binaural Beats Studying Music,2017-11-03,4xjXjIwhFyWp5HeFkWI2UW,https://open.spotify.com/track/4xjXjIwhFyWp5HeFkWI2UW,intimate dreamy tender
Lofi Nature - Instrumental,ChillHop Cafe,Lo-Fi Coffee & Chill - Vol. 1,2019-04-15,1K6jCfBG0eDV5d0JibYdUr,https://open.spotify.com/track/1K6jCfBG0eDV5d0JibYdUr,intimate dreamy tender
Winter Ambiance,Winter Jazz Instrumental,Peaceful Winter Jazz Ambient,2019-11-13,1DM2807NgxYJvaEV6j8x88,https://open.spotify.com/track/1DM2807NgxYJvaEV6j8x88,intimate dreamy tender
Slow Classy Background Ambient,Classy Bossa Piano Jazz,Classy Piano Jazz Background,2019-10-08,3I6tkpw1VNKJ8hkWrRIXev,https://open.spotify.com/track/3I6tkpw1VNKJ8hkWrRIXev,intimate dreamy tender
Ambient Music,Binaural Beats Sleep,"Binaural Beats Sleep: Ambient Music for Deep Sleep, Alpha Waves Sleep Aid and Calm Sleeping Music",2018-12-19,7ykIazxZG5YjdU7KpZ1L0x,https://open.spotify.com/track/7ykIazxZG5YjdU7KpZ1L0x,intimate dreamy tender
Piano Duo Jazz Soundtrack for Chilled Fantasy,Coffee Shop Jazz Relax,Chill Office-Friendly Music,2022-12-07,1BQ4KVjR5SAvacz1kUEMP6,https://open.spotify.com/track/1BQ4KVjR5SAvacz1kUEMP6,intimate dreamy tender
Ambient Nature LoFi,LoFi Study Music,"LoFi Jazzhop Music, Vol. 1",2022-01-07,3CclioVJ2Aj7I1qxNwghYK,https://open.spotify.com/track/3CclioVJ2Aj7I1qxNwghYK,intimate dreamy tender
Ambient LoFi Meditation,Lofi Sleep Chill & Study,LoFi Jazz,2021-07-18,0qwBG2QHp2SduirPsiVNNN,https://open.spotify.com/track/0qwBG2QHp2SduirPsiVNNN,intimate dreamy tender
Ambient LoFi,LO-FI BEATS,"!!!"" Cafe Lounge Beats ""!!!",2022-09-18,6Ya4PQCKV6C6MKu9rwcDVZ,https://open.spotify.com/track/6Ya4PQCKV6C6MKu9rwcDVZ,intimate dreamy tender
Ambient Inspiration,DensoMusic,Ambient Corporate Background,2021-03-21,3TusN0gYe1WDnsNm7d25rA,https://open.spotify.com/track/3TusN0gYe1WDnsNm7d25rA,intimate dreamy tender
Calm Instrumental Background Music with Rain Sound,Healing Nature,"Collection Of Natural Sounds And Relaxing Meditation Music (Deep Sleep, White Noise, Ambient, Focus)",2020-04-09,1HmhvTE1WarcJG9VqJBM5l,https://open.spotify.com/track/1HmhvTE1WarcJG9VqJBM5l,intimate dreamy tender
Ambient Music,Greatest Kids Lullabies Land,"Calming Sounds for Baby Dreaming – Healthly Sleep, Soothing Sounds, Relaxing Music, New Age Lullabies",2016-10-05,6SrScy1ppcAXqeUosAK6yK,https://open.spotify.com/track/6SrScy1ppcAXqeUosAK6yK,intimate dreamy tender
Ambient Music Sleep Aid,Thunderstorm,Thunderstorm Sleep: Ambient Music For Sleep and Thunderstorm Sleeping Music,2018-12-01,53pjmuASpjFJvXQemOxHnj,https://open.spotify.com/track/53pjmuASpjFJvXQemOxHnj,intimate dreamy tender
Ambient Music,Thunderstorm,Thunderstorm Sleep: Ambient Music For Sleep and Thunderstorm Sleeping Music,2018-12-01,6tOSf57KAJmvKdKHfKitta,https://open.spotify.com/track/6tOSf57KAJmvKdKHfKitta,intimate dreamy tender
Ambient Music,"Spa, Relaxation and Dreams","Ocean Waves Spa: Ambient Music and Nature Sounds For Spa, Music For Relaxation, Massage Therapy Music, Stress Relief, Healing Music and Music For Deep Sleep",2019-04-01,37ouT5j1aSf8YP4raJU27l,https://open.spotify.com/track/37ouT5j1aSf8YP4raJU27l,intimate dreamy tender
Ambient Sleep Music,Relaxing Meditation Sleep,"Relaxing Music for Sleep: Sleep Music, Meditation Music",2021-06-01,7DzEtPZE5Bcx7s9H7UHMnV,https://open.spotify.com/track/7DzEtPZE5Bcx7s9H7UHMnV,intimate dreamy tender
Ambient Music For Massage,Massage Music,"Massage Music: Massage Therapy and Nature Sounds, Spa, 1 Hour Massage, Spa Playlist, Relaxing Music for Healing and Wellness",2021-07-02,2NXZPl4TS2FoZAGrFFYsWy,https://open.spotify.com/track/2NXZPl4TS2FoZAGrFFYsWy,intimate dreamy tender
Ambient Jazz Melody,Jazz Music Lounge,Winter Morning Jazz,2021-12-24,1AEbP1OtPS7JJdfaBM7ZqO,https://open.spotify.com/track/1AEbP1OtPS7JJdfaBM7ZqO,intimate dreamy tender
Ambient Nature Sounds Sleep Music,Meditation Music Experience,Meditation Music With Nature Sounds for Relaxation and Ambient Binaural Beats for Sleep,2018-03-07,0DVwSa7hF1pgs0LRcJDHwE,https://open.spotify.com/track/0DVwSa7hF1pgs0LRcJDHwE,intimate dreamy tender
"Musical Ambient Melodies for Peaceful Thoughts, Pt. 1",Quiet Meditation Music,Musical Ambient Melodies for Peaceful Thoughts,2022-07-29,6BpcFPCz4GnQRrr92qMmWG,https://open.spotify.com/track/6BpcFPCz4GnQRrr92qMmWG,intimate dreamy tender
Ambient Dreaming,Bedtime Story Club,Soft Sleep – Calm Ambient Music for Sleeping and Resting,2016-12-03,0PQY2ieb8bDZQKdMZvJ0Qm,https://open.spotify.com/track/0PQY2ieb8bDZQKdMZvJ0Qm,intimate dreamy tender
